PassengerId,Survived,Pclass,Sex_num,Age_filled,Fare_capped,FamilySize,IsAlone,Age_z,Fare_z,FamilySize_z,Embarked_filled_C,Embarked_filled_NAN,Embarked_filled_Q,Embarked_filled_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Title_the Countess,Cabin_deck_A,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_deck_U,AgeBin_0-10,AgeBin_11-20,AgeBin_21-30,AgeBin_31-40,AgeBin_41-50,AgeBin_51-60,AgeBin_60+
403,0,3,0,21.0,9.825,2,0,-0.6425863043961658,-0.6947593867649463,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
404,0,3,1,28.0,15.85,2,0,-0.10463740114712752,-0.4004280521776055,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
405,0,3,0,20.0,8.6625,1,1,-0.719436147717457,-0.7515494575463212,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
406,0,2,1,34.0,21.0,2,0,0.35646165878061953,-0.14884193215689093,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
407,0,3,1,51.0,7.75,1,1,1.6629089952425695,-0.7961266098800885,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
408,1,2,1,3.0,18.75,3,0,-2.025883484179407,-0.25875819818535845,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
409,0,3,1,21.0,7.775,1,1,-0.6425863043961658,-0.7949053180353277,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
410,0,3,0,28.0,25.4667,5,0,-0.10463740114712752,0.06936383916282275,1.9195639980971482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
411,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
412,0,3,1,28.0,6.8583,1,1,-0.10463740114712752,-0.839687647399015,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
413,1,1,0,33.0,65.6344,2,0,0.27961181545932834,2.0316232164746784,0.059159876663617626,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
414,0,2,1,28.0,0.0,1,1,-0.10463740114712752,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
415,1,3,1,44.0,7.925,1,1,1.1249600919935314,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
416,0,3,0,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
417,1,2,0,34.0,32.5,3,0,0.35646165878061953,0.41295231643305413,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
418,1,2,0,18.0,13.0,3,0,-0.8731358343600393,-0.539655322480331,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
419,0,2,1,30.0,13.0,1,1,0.04906228549545483,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
420,0,3,0,10.0,24.15,3,0,-1.4879345809303688,0.005040840282963516,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
421,0,3,1,28.0,7.8958,1,1,-0.10463740114712752,-0.7890040358414437,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
422,0,3,1,21.0,7.7333,1,1,-0.6425863043961658,-0.7969424328323887,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
423,0,3,1,29.0,7.875,1,1,-0.027787557825836348,-0.7900201506562848,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
424,0,3,0,28.0,14.4,3,0,-0.10463740114712752,-0.471262979173729,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
425,0,3,1,18.0,20.2125,3,0,-0.8731358343600393,-0.18731262526685463,0.6792945838081278,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
426,0,3,1,28.0,7.25,1,1,-0.10463740114712752,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
427,1,2,0,28.0,26.0,2,0,-0.10463740114712752,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
428,1,2,0,19.0,26.0,1,1,-0.7962859910387481,0.0954164367952591,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
429,0,3,1,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
430,1,3,1,32.0,8.05,1,1,0.20276197213803718,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
431,1,1,1,28.0,26.55,1,1,-0.10463740114712752,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
432,1,3,0,28.0,16.1,2,0,-0.10463740114712752,-0.3882151337299979,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
433,1,2,0,42.0,26.0,2,0,0.9712604053509489,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
434,0,3,1,17.0,7.125,1,1,-0.9499856776813305,-0.8266589059991073,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
435,0,1,1,50.0,55.9,2,0,1.5860591519212783,1.5560814831291163,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
436,1,1,0,14.0,65.6344,4,0,-1.180535207645204,2.0316232164746784,1.299429290952638,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
437,0,3,0,21.0,34.375,5,0,-0.6425863043961658,0.5045492047901105,1.9195639980971482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
438,1,2,0,24.0,18.75,6,0,-0.41203677443229225,-0.25875819818535845,2.5396987052416584,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
439,0,1,1,64.0,65.6344,6,0,2.661956958419355,2.0316232164746784,2.5396987052416584,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
440,0,2,1,31.0,10.5,1,1,0.12591212881674602,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
441,1,2,0,45.0,26.25,3,0,1.2018099353148226,0.1076293552428666,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
442,0,3,1,20.0,9.5,1,1,-0.719436147717457,-0.710636180746836,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
443,0,3,1,25.0,7.775,2,0,-0.33518693111100106,-0.7949053180353277,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
444,1,2,0,28.0,13.0,1,1,-0.10463740114712752,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
445,1,3,1,28.0,8.1125,1,1,-0.10463740114712752,-0.7784178781310577,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
446,1,1,1,4.0,65.6344,3,0,-1.949033640858116,2.0316232164746784,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
447,1,2,0,13.0,19.5,2,0,-1.2573850509664952,-0.22211944284253596,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
448,1,1,1,34.0,26.55,1,1,0.35646165878061953,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
449,1,3,0,5.0,19.2583,4,0,-1.8721837975368247,-0.23392689239768297,1.299429290952638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
450,1,1,1,52.0,30.5,1,1,1.7397588385638607,0.3152489688521941,-0.5609748304808925,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
451,0,2,1,36.0,27.75,4,0,0.5101613454232019,0.18090686592851163,1.299429290952638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
452,0,3,1,28.0,19.9667,2,0,-0.10463740114712752,-0.19932036668454228,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
453,0,1,1,30.0,27.75,1,1,0.04906228549545483,0.18090686592851163,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
454,1,1,1,49.0,65.6344,2,0,1.5092093085999871,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
455,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
456,1,3,1,29.0,7.8958,1,1,-0.027787557825836348,-0.7890040358414437,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
457,0,1,1,65.0,26.55,1,1,2.738806801740646,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
458,1,1,0,28.0,51.8625,2,0,-0.10463740114712752,1.358842850200255,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
459,1,2,0,50.0,10.5,1,1,1.5860591519212783,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
460,0,3,1,28.0,7.75,1,1,-0.10463740114712752,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
461,1,1,1,48.0,26.55,1,1,1.432359465278696,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
462,0,3,1,34.0,8.05,1,1,0.35646165878061953,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
463,0,1,1,47.0,38.5,1,1,1.3555096219574048,0.7060623591756342,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
464,0,2,1,48.0,13.0,1,1,1.432359465278696,-0.539655322480331,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
465,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
466,0,3,1,38.0,7.05,1,1,0.6638610320657843,-0.8303227815333896,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
467,0,2,1,28.0,0.0,1,1,-0.10463740114712752,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
468,0,1,1,56.0,26.55,1,1,2.0471582118490255,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
469,0,3,1,28.0,7.725,1,1,-0.10463740114712752,-0.7973479017248494,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
470,1,3,0,0.75,19.2583,4,0,-2.1987956316523123,-0.23392689239768297,1.299429290952638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
471,0,3,1,28.0,7.25,1,1,-0.10463740114712752,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
472,0,3,1,38.0,8.6625,1,1,0.6638610320657843,-0.7515494575463212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
473,1,2,0,33.0,27.75,4,0,0.27961181545932834,0.18090686592851163,1.299429290952638,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
474,1,2,0,23.0,13.7917,1,1,-0.48888661775358344,-0.5009794523404475,-0.5609748304808925,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
475,0,3,0,22.0,9.8375,1,1,-0.5657364610748746,-0.6941487408425658,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
476,0,1,1,28.0,52.0,1,1,-0.10463740114712752,1.3655599553464393,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
477,0,2,1,34.0,21.0,2,0,0.35646165878061953,-0.14884193215689093,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
478,0,3,1,29.0,7.0458,2,0,-0.027787557825836348,-0.8305279585633094,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
479,0,3,1,22.0,7.5208,1,1,-0.5657364610748746,-0.8073234135128551,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
480,1,3,0,2.0,12.2875,2,0,-2.1027333275006983,-0.5744621400560124,0.059159876663617626,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
481,0,3,1,9.0,46.9,8,0,-1.56478442425166,1.1164164190152461,3.779968119530679,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
482,0,2,1,28.0,0.0,1,1,-0.10463740114712752,-1.1747270817559212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
483,0,3,1,50.0,8.05,1,1,1.5860591519212783,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
484,1,3,0,63.0,9.5875,1,1,2.585107115098064,-0.7063616592901734,-0.5609748304808925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
485,1,1,1,25.0,65.6344,2,0,-0.33518693111100106,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
486,0,3,0,28.0,25.4667,5,0,-0.10463740114712752,0.06936383916282275,1.9195639980971482,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
487,1,1,0,35.0,65.6344,2,0,0.4333115021019107,2.0316232164746784,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
488,0,1,1,58.0,29.7,1,1,2.200857898491608,0.2761676298198501,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
489,0,3,1,30.0,8.05,1,1,0.04906228549545483,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
490,1,3,1,9.0,15.9,3,0,-1.56478442425166,-0.39798546848808397,0.6792945838081278,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
491,0,3,1,28.0,19.9667,2,0,-0.10463740114712752,-0.19932036668454228,0.059159876663617626,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
492,0,3,1,21.0,7.25,1,1,-0.6425863043961658,-0.8205524467753036,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
493,0,1,1,55.0,30.5,1,1,1.9703083685277343,0.3152489688521941,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
494,0,1,1,71.0,49.5042,1,1,3.1999058616683933,1.2436359479002839,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
495,0,3,1,21.0,8.05,1,1,-0.6425863043961658,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
496,0,3,1,28.0,14.4583,1,1,-0.10463740114712752,-0.46841492659174694,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
497,1,1,0,54.0,65.6344,2,0,1.893458525206443,2.0316232164746784,0.059159876663617626,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
498,0,3,1,28.0,15.1,1,1,-0.10463740114712752,-0.437066807520428,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
499,0,1,0,25.0,65.6344,4,0,-0.33518693111100106,2.0316232164746784,1.299429290952638,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
500,0,3,1,24.0,7.7958,1,1,-0.41203677443229225,-0.7938892032204868,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
501,0,3,1,17.0,8.6625,1,1,-0.9499856776813305,-0.7515494575463212,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
502,0,3,0,21.0,7.75,1,1,-0.6425863043961658,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
503,0,3,0,28.0,7.6292,1,1,-0.10463740114712752,-0.8020278920739724,-0.5609748304808925,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
504,0,3,0,37.0,9.5875,1,1,0.5870111887444931,-0.7063616592901734,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
505,1,1,0,16.0,65.6344,1,1,-1.0268355210026217,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
506,0,1,1,18.0,65.6344,2,0,-0.8731358343600393,2.0316232164746784,0.059159876663617626,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
507,1,2,0,33.0,26.0,3,0,0.27961181545932834,0.0954164367952591,0.6792945838081278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
508,1,1,1,28.0,26.55,1,1,-0.10463740114712752,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
509,0,3,1,28.0,22.525,1,1,-0.10463740114712752,-0.07434312962648525,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
510,1,3,1,26.0,56.4958,1,1,-0.2583370877897099,1.5851873103734548,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
511,1,3,1,29.0,7.75,1,1,-0.027787557825836348,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
512,0,3,1,28.0,8.05,1,1,-0.10463740114712752,-0.7814711077429595,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
513,1,1,1,36.0,26.2875,1,1,0.5101613454232019,0.1094612930100078,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
514,1,1,0,54.0,59.4,2,0,1.893458525206443,1.7270623413956212,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
515,0,3,1,24.0,7.4958,1,1,-0.41203677443229225,-0.8085447053576159,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
516,0,1,1,47.0,34.0208,1,1,1.3555096219574048,0.48724594193354015,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
517,1,2,0,34.0,10.5,1,1,0.35646165878061953,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
518,0,3,1,28.0,24.15,1,1,-0.10463740114712752,0.005040840282963516,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
519,1,2,0,36.0,26.0,2,0,0.5101613454232019,0.0954164367952591,0.059159876663617626,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
520,0,3,1,32.0,7.8958,1,1,0.20276197213803718,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
521,1,1,0,30.0,65.6344,1,1,0.04906228549545483,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
522,0,3,1,22.0,7.8958,1,1,-0.5657364610748746,-0.7890040358414437,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
523,0,3,1,28.0,7.225,1,1,-0.10463740114712752,-0.8217737386200644,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
524,1,1,0,44.0,57.9792,2,0,1.1249600919935314,1.6576538832741783,0.059159876663617626,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
525,0,3,1,28.0,7.2292,1,1,-0.10463740114712752,-0.8215685615901446,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
526,0,3,1,40.5,7.75,1,1,0.8559856403690123,-0.7961266098800885,-0.5609748304808925,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
527,1,2,0,50.0,10.5,1,1,1.5860591519212783,-0.661784506956406,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
528,0,1,1,28.0,65.6344,1,1,-0.10463740114712752,2.0316232164746784,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
529,0,3,1,39.0,7.925,1,1,0.7407108753870755,-0.7875775669667633,-0.5609748304808925,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
530,0,2,1,23.0,11.5,4,0,-0.48888661775358344,-0.612932833165976,1.299429290952638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
531,1,2,0,2.0,26.0,3,0,-2.1027333275006983,0.0954164367952591,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
532,0,3,1,28.0,7.2292,1,1,-0.10463740114712752,-0.8215685615901446,-0.5609748304808925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
533,0,3,1,17.0,7.2292,3,0,-0.9499856776813305,-0.8215685615901446,0.6792945838081278,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
534,1,3,0,28.0,22.3583,3,0,-0.10463740114712752,-0.08248670364734986,0.6792945838081278,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
535,0,3,0,30.0,8.6625,1,1,0.04906228549545483,-0.7515494575463212,-0.5609748304808925,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
536,1,2,0,7.0,26.25,3,0,-1.7184841108942424,0.1076293552428666,0.6792945838081278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
537,0,1,1,45.0,26.55,1,1,1.2018099353148226,0.12228485737999564,-0.5609748304808925,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
